Number,station,location,latitude,longitude,owner,Price_U91,Price_P98
1515,"Hume Highway, TARCUTTA NSW 2652","Hume Highway, Tarcutta, Wagga Wagga City Council, New South Wales, 2652, Australia",-35.3220075,147.6490822,Caltex,140.9,158.9
1516,"126 GREAT WESTERN HWY, BLAXLAND NSW 2774","Plus Fitness Blaxland, 126, Great Western Highway, Blaxland, Sydney, Blue Mountains City Council, New South Wales, 2774, Australia",-33.7447217,150.6094281,Shell,149.9,167.9
1518,"62 Woodenbong Rd, BONALBO NSW 2469","Woodenbong Road, Bonalbo, Kyogle Council, New South Wales, 2469, Australia",-28.7399853,152.6291689,Liberty,154.5,Not Selling P98
1519,"4 Davis Street, Currabubula NSW 2342","Davis Street, Currabubula, Liverpool Plains Shire Council, New South Wales, 2342, Australia",-31.2649361,150.7304095,Independent,142.9,Not Selling P98
1520,"2 Sharp Street, Cooma NSW 2630","Sharp Street, Cooma, Snowy Monaro Regional Council, New South Wales, 2630, Australia",-36.2377412,149.1184532,Lowes,145.9,166.9
1521,"70-72 Capper Street, TUMUT NSW 2720","Capper Street, Tumut Township, Tumut, Snowy Valleys Council, New South Wales, 2720, Australia",-35.3125836,148.2267304,Mobil,136.9,Not Selling P98
1524,"2-4 Church Street, Port Kembla NSW 2505","Church Street, Port Kembla, Wollongong City Council, New South Wales, 2505, Australia",-34.4849082,150.9039099,Enhance,Not Selling U91    ,Not Selling P98
1525,"33-35 Princes Highway, MOGO NSW 2536","Princes Highway, Mogo, Batemans Bay, Eurobodalla Shire Council, New South Wales, 2536, Australia",-35.744527,150.1608045,Independent,133.9,151.9
1526,"1 St Georges Road, ST GEORGES BASIN NSW 2540","St Georges Road, St Georges Basin, Shoalhaven City Council, New South Wales, 2540, Australia",-35.0902075,150.5940514,Independent,134.9,154.9
1527,"379 ALBURY ST, HARDEN NSW 2587","Albury Street, Murrumburrah, Aurville, Harden, Hilltops Council, New South Wales, 2587, Australia",-34.5486333,148.3478109,Independent,Not Selling U91    ,146.9
1528,"1325 Gloucester Rd, Wingham NSW 2429","Gloucester Road, Wingham, Mid-Coast Council, New South Wales, 2429, Australia",-31.873183,152.3397711,Independent,147.9,Not Selling P98
1529,"189 Yamba Road, YAMBA NSW 2464","Yamba Road, Yamba, Clarence Valley Council, New South Wales, 2464, Australia",-29.4341435,153.3412658,Shell,145.9,166.9
1530,"123-125 Caswell Street, Peak Hill NSW 2869","Caswell Street, Peak Hill, Parkes Shire Council, New South Wales, 2869, Australia",-32.7217207,148.1898918,Independent,142.9,Not Selling P98
1532,"5 Boulder Bay Road, Fingal Bay NSW 2315","Boulder Bay Road, Fingal Bay, Port Stephens Council, New South Wales, 2315, Australia",-32.7523304,152.1661326,Independent,145.9,Not Selling P98
1533,"75-77 Fitzroy Street, Grafton NSW 2460","Fitzroy Street, Grafton, Clarence Valley Council, New South Wales, 2460, Australia",-29.6917116,152.934154,Caltex Woolworths,Not Selling U91    ,Not Selling P98
1534,"36 Lagoon Street, BEGA NSW 2550","Lagoon Street, Bega, Bega Valley Shire Council, New South Wales, 2550, Australia",-36.669839,149.8407092,Caltex,Not Selling U91    ,Not Selling P98
1535,"53 Sydney Rd, Goulburn NSW 2580","Sydney Road, North Goulburn, Goulburn, Goulburn Mulwaree Council, New South Wales, 2580, Australia",-34.7454026,149.7353817,Budget,Not Selling U91    ,Not Selling P98
1536,"39 Alexandra St, GRENFELL NSW 2810","Alexandra Street, Grenfell, Weddin Shire Council, New South Wales, 2810, Australia",-33.8939091,148.1570864,Independent,128.9,Not Selling P98
1538,"309 Byron St, Inverell NSW 2360","Byron Street, Inverell, Inverell Shire Council, New South Wales, 2360, Australia",-29.7740258,151.1106888,BP,136.9,152.9
1540,"202 Bong Bong Street, Bowral NSW 2576","202-208, Bong Bong Street, Bowral, Wingecarribee Shire Council, New South Wales, 2576, Australia",-34.4761035,150.4188498,Independent,141.9,161.9
1541,"25-27 Unumgar Street, Woodenbong NSW 2476","Unumgar Street, Woodenbong, Kyogle Council, New South Wales, 2476, Australia",-28.3888431,152.6117618,Independent,143.9,Not Selling P98
1542,"160 Mount Darragh Rd, SOUTH PAMBULA NSW 2549","Mount Darragh Road, South Pambula, Bega Valley Shire Council, New South Wales, 2549, Australia",-36.9433648,149.8605383,Shell,141.9,Not Selling P98
1543,"10 George St, MARULAN NSW 2579","Truck Stop, 10, George Street, Marulan, Goulburn Mulwaree Council, New South Wales, 2579, Australia",-34.7154743,149.99991,Caltex,Not Selling U91    ,Not Selling P98
1546,"61-63 Murray Road, EAST CORRIMAL NSW 2518","Murray Road, East Corrimal, Wollongong City Council, New South Wales, 2518, Australia",-34.3757228,150.9066926,Metro Fuel,127.7,139.7
1547,"1019 New England Hwy, Nemingha NSW 2340","New England Highway, Nemingha, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia",-31.1241199,150.9824872,Transwest Fuels,Not Selling U91    ,Not Selling P98
1548,"138-142 Princes Highway, ALBION PARK RAIL NSW 2527","Princes Highway, Albion Park Rail, Shellharbour City Council, New South Wales, 2527, Australia",-34.5611446,150.7959638,7-Eleven,Not Selling U91    ,Not Selling P98
1549,"1131 Great Western Hwy, LITHGOW NSW 2790","Great Western Highway, Bowenfels, Lithgow, Lithgow City Council, New South Wales, 2790, Australia",-33.4923481,150.1335856,7-Eleven,Not Selling U91    ,Not Selling P98
1550,"138-146 Princes Highway, Corrimal NSW 2518","Princes Highway, Corrimal, Wollongong City Council, New South Wales, 2518, Australia",-34.3722047,150.8970249,7-Eleven,Not Selling U91    ,Not Selling P98
1551,"397 Main Rd, CARDIFF NSW 2285","Main Road, Cardiff, Lake Macquarie City Council, New South Wales, 2285, Australia",-32.9366151,151.6575185,7-Eleven,Not Selling U91    ,Not Selling P98
1552,"65 BOWRAL RD, MITTAGONG NSW 2575","Bowral Road, Mittagong, Wingecarribee Shire Council, New South Wales, 2575, Australia",-34.4509903,150.4474642,Caltex,141.7,161.7
1553,"224 Old Hume Highway, Mittagong NSW 2575","Old Hume Highway, Mittagong, Wingecarribee Shire Council, New South Wales, 2575, Australia",-34.4491797,150.453127,Mobil,141.7,161.7
1554,"225 Argyle St, MOSS VALE NSW 2577","225, Argyle Street, Moss Vale Mall, Moss Vale, Wingecarribee Shire Council, New South Wales, 2577, Australia",-34.54603985,150.3747517,Mobil,141.7,161.7
1555,"155 BYRON ST, INVERELL NSW 2360","Byron Street, Inverell, Inverell Shire Council, New South Wales, 2360, Australia",-29.7740258,151.1106888,Independent,Not Selling U91    ,145.9
1556,"303 Tweed Valley Way, South Murwillumbah NSW 2484","303, Tweed Valley Way, South Murwillumbah, Tweed Shire Council, New South Wales, 2484, Australia",-28.330481,153.401665,Independent,137.9,154.9
1557,"26 Main Street, WALLERAWANG NSW 2845","Main Street, Wallerawang, Lithgow City Council, New South Wales, 2845, Australia",-33.4039777,150.0719057,Caltex,138.9,Not Selling P98
1558,"94-96 Church Street, Glen Innes NSW 2370","Church Street, Glen Innes, Glen Innes Severn Council, New South Wales, 2370, Australia",-29.7240678,151.7406688,Independent,138.9,Not Selling P98
1559,"1389 Alpine Way, Khancoban NSW 2642","Alpine Way, Bringenbrong, Khancoban, Snowy Valleys Council, New South Wales, 2642, Australia",-36.1664194,148.0625797,Caltex,148.9,168.9
1560,"42 Adelong Road, Tumut NSW 2720","Adelong Road, Tumut, Snowy Valleys Council, New South Wales, 2720, Australia",-35.2959229,148.2191193,Caltex,142.9,160.9
1561,"50 Sydney Road, Mudgee NSW 2850","Sydney Road, Burrundulla, Mudgee, Mid-Western Regional Council, New South Wales, 2850, Australia",-32.6082936,149.5997971,Caltex,143.9,Not Selling P98
1562,"609 Argyle Street, Moss Vale NSW 2577","Argyle Street, Moss Vale Mall, Moss Vale, Wingecarribee Shire Council, New South Wales, 2577, Australia",-34.5506618,150.3704116,Caltex Woolworths,141.9,161.9
1563,"168-170 Snowy Mountains Hwy, Tumut NSW 2720","Snowy Mountains Highway, Wermatong, Tumut, Snowy Valleys Council, New South Wales, 2720, Australia",-35.3649381,148.2667931,Coles Express,143.9,166.9
1564,"279 COMUR ST, YASS NSW 2582","Comur Street, Yass, Yass Valley Council, New South Wales, 2582, Australia",-34.8445043,148.9133521,United,Not Selling U91    ,Not Selling P98
1565,"11 Yamba Road, Yamba NSW 2464","Yamba Road, Yamba, Clarence Valley Council, New South Wales, 2464, Australia",-29.4341435,153.3412658,Independent,Not Selling U91    ,Not Selling P98
1566,"481 Pacific Highway, Wyoming NSW 2250","Pacific Highway, Wyoming, Gosford, Central Coast Council, New South Wales, 2250, Australia",-33.4088703,151.3500149,BP,155.9,178.9
1567,"37 Johnston Street, Casino NSW 2470","Johnston Street, Casino, Richmond Valley Council, New South Wales, 2470, Australia",-28.8580476,153.0447873,Puma Energy,139.9,160.9
1568,"30 BRIDGE ST, EPPING NSW 2121","30, Bridge Street, Epping, Sydney, City of Parramatta Council, New South Wales, 2121, Australia",-33.7748062,151.0797363,Metro Fuel,139.9,169.9
1569,"22 Hoddle St, Robertson NSW 2577","Hoddle Street, Robertson, Wingecarribee Shire Council, New South Wales, 2577, Australia",-34.5877715,150.5860763,Enhance,140.9,160.9
1570,"2 Chelmsford St, KOOTINGAL NSW 2352","Chelmsford Street, Kootingal, Tamworth Regional Council, New South Wales, 2352, Australia",-31.0562887,151.0510089,Transwest Fuels,129.9,Not Selling P98
1571,"90 DAVIDSON ST, DENILIQUIN NSW 2710","Davidson Street, Deniliquin, Edward River Council, New South Wales, 2710, Australia",-35.5276358,144.9648648,Independent,134.9,Not Selling P98
1573,"482 North Rocks Rd, Carlingford NSW 2118","482-486, North Rocks Road, Carlingford, Sydney, City of Parramatta Council, New South Wales, 2118, Australia",-33.7650745,151.0579003,Mobil 1,134.9,150.9
1574,"8 Ogilvie St, DENMAN NSW 2328","Ogilvie Street, Denman, Muswellbrook Shire Council, New South Wales, 2328, Australia",-32.3897427,150.6887538,Caltex,136.9,157.9
1577,"1 Park St, GLOUCESTER NSW 2422","Park Street, Gloucester, Mid-Coast Council, New South Wales, 2422, Australia",-32.0056929,151.9582969,BP,136.9,157.9
1578,"9 KING ST, WARNERS BAY NSW 2282","King Street, Warners Bay, Lake Macquarie City Council, New South Wales, 2282, Australia",-32.9731001,151.6487366,BP,Not Selling U91    ,180.9
1580,"20 Boomerang Street, Rankins Springs NSW 2669","Boomerang Street, Rankins Springs, Carrathool Shire Council, New South Wales, 2669, Australia",-33.8412301,146.2626063,Independent,145,Not Selling P98
1581,"96-104 Anson St, BOURKE NSW 2840","Anson Street, Bourke, Bourke Shire Council, New South Wales, 2840, Australia",-30.0943943,145.9398945,Liberty,139.5,Not Selling P98
1582,"1 Elm St, Colo Vale NSW 2575","1-3, Elm Street, Colo Vale, Wingecarribee Shire Council, New South Wales, 2575, Australia",-34.4030846,150.4884507,Enhance,Not Selling U91    ,Not Selling P98
1584,"2656 Waterfall Way, THORA NSW 2454","Thora General Store, 2656, Waterfall Way, Hampton Court, Thora, Bellingen Shire Council, New South Wales, 2454, Australia",-30.425048,152.7787005,Independent,145.9,Not Selling P98
1585,"26 Mitchell St, Eden NSW 2551","Mitchell Street, Eden, Bega Valley Shire Council, New South Wales, 2551, Australia",-37.0643968,149.900462,Shell,140.9,Not Selling P98
1586,"37 Vermont Street, BAROOGA NSW 3644","Vermont Street, Barooga, Berrigan Shire Council, New South Wales, 3644, Australia",-35.9134099,145.6879627,BP,139.9,Not Selling P98
1587,"10 Limestone Drive, Jerrabomberra NSW 2619","Limestone Drive, Jerrabomberra, Queanbeyan, Queanbeyan-Palerang Regional Council, New South Wales, 2619, Australia",-35.3810895,149.1996598,Caltex Woolworths,Not Selling U91    ,Not Selling P98
1588,"196 Crawford Street, Queanbeyan NSW 2620","Crawford Street, Queanbeyan, Queanbeyan-Palerang Regional Council, New South Wales, 2620, Australia",-35.3514495,149.2330731,Caltex Woolworths,Not Selling U91    ,Not Selling P98
1589,"33351 Newell Highway, Boggabilla NSW 2409","Newell Highway, Boggabilla, Moree Plains Shire Council, New South Wales, 2409, Australia",-28.6053222,150.3604501,Coles Express,138.9,161.9
1591,"65-69 Richmond Rd, BLACKTOWN NSW 2148","Richmond Road, Blacktown, Sydney, Blacktown City Council, New South Wales, 2148, Australia",-33.7628617,150.900826,Metro Fuel,129.9,147.9
1592,"6 Stephens Road, Queanbeyan NSW 2620","Stephens Road, Queanbeyan West, Queanbeyan, Queanbeyan-Palerang Regional Council, New South Wales, 2620, Australia",-35.3485835,149.2078827,Mobil,Not Selling U91    ,Not Selling P98
1593,"65 Tharwa Road, Queanbeyan NSW 2620","Tharwa Road, Queanbeyan West, Queanbeyan, Queanbeyan-Palerang Regional Council, New South Wales, 2620, Australia",-35.3648607,149.2154951,Metro Fuel,Not Selling U91    ,Not Selling P98
1594,"503 Lake Road, Argenton NSW 2284","Lake Road, Argenton, Lake Macquarie City Council, New South Wales, 2284, Australia",-32.9410433,151.6246849,7-Eleven,Not Selling U91    ,Not Selling P98
1597,"16 Breese Parade, Forster NSW 2428","Breese Parade, Forster, Mid-Coast Council, New South Wales, 2428, Australia",-32.2016706,152.5186938,Caltex Woolworths,Not Selling U91    ,Not Selling P98
1599,"269 Stewart Street, Bathurst NSW 2795","7-Eleven, 269, Stewart Street, Bathurst, Bathurst Regional Council, New South Wales, 2795, Australia",-33.4181767,149.5681914,7-Eleven,Not Selling U91    ,Not Selling P98
1600,"124 Hoxton Park Rd, LURNEA NSW 2170","Hoxton Park Road, Lurnea, Sydney, Liverpool City Council, New South Wales, 2170, Australia",-33.927261,150.9052007,7-Eleven,129.9,147.9
1601,"24 Murray Road, WINGHAM NSW 2429","Murray Road, Wingham, Mid-Coast Council, New South Wales, 2429, Australia",-31.8676078,152.3551095,Shell,148.9,168.9
1604,"6532 Kosciuszko Rd, Jindabyne NSW 2627","Discovery Holiday Park Jindabyne, 6532, Kosciuszko Road, Jindabyne, Snowy Monaro Regional Council, New South Wales, 2627, Australia",-36.4104632,148.5972402,Independent,Not Selling U91    ,171.9
1605,"30-34 Banna Ave, GRIFFITH NSW 2680","Banna Avenue, Griffith, Griffith City Council, New South Wales, 2680, Australia",-34.2898741,146.0607768,Lowes,Not Selling U91    ,Not Selling P98
1606,"477 Banna Avenue, Griffith NSW 2680","Banna Avenue, Griffith, Griffith City Council, New South Wales, 2680, Australia",-34.2898741,146.0607768,BP,Not Selling U91    ,Not Selling P98
1607,"4 Industry Avenue, NARROMINE NSW 2821","Industry Avenue, Narromine, Narromine Shire Council, New South Wales, 2821, Australia",-32.239349,148.2603853,Independent,134.5,Not Selling P98
1608,"39 Doyle Street, Brewarrina NSW 2839","Doyle Street, Brewarrina, Brewarrina Shire Council, New South Wales, 2839, Australia",-29.9595154,146.8574367,Shell,141.9,Not Selling P98
1609,"51 Carbin Street, Bowraville NSW 2449","Carbin Street, Bowraville, Nambucca Valley Council, New South Wales, 2449, Australia",-30.6505263,152.8520517,Independent,147,Not Selling P98
1610,"1 Blende St, Broken Hill NSW 2880","Blende Street, Broken Hill, Broken Hill City Council, New South Wales, 2880, Australia",-31.9560288,141.4668193,Independent,147.9,166.8
1611,"336 Victoria Street, Deniliquin NSW 2710","Victoria Street, Deniliquin, Edward River Council, New South Wales, 2710, Australia",-35.5232527,144.9808458,Coles Express,140.9,163.9
1612,"236 Kelly St, SCONE NSW 2337","Kelly Street, Scone, Upper Hunter Shire Council, New South Wales, 2337, Australia",-32.0334002,150.8642246,Independent,128.9,Not Selling P98
1613,"2 Argyle Street, Mullumbimby NSW 2482","Argyle Street, Mullumbimby, Byron Shire Council, New South Wales, 2482, Australia",-28.5530159,153.5029341,Independent,142.9,Not Selling P98
1615,"2 Ferdinand Lane, JERRABOMBERRA NSW 2619","Ferdinand Lane, Jerrabomberra, Queanbeyan, Queanbeyan-Palerang Regional Council, New South Wales, 2619, Australia",-35.3801947,149.1968606,7-Eleven,Not Selling U91    ,Not Selling P98
1616,"79 Hartley Rd, SMEATON GRANGE NSW 2567","Hartley Road, Smeaton Grange, Sydney, Camden Council, New South Wales, 2567, Australia",-34.0403235,150.7589648,Independent,Not Selling U91    ,Not Selling P98
1617,"111 Bridge Street, Uralla NSW 2358","Bridge Street, Uralla, Uralla Shire Council, New South Wales, 2358, Australia",-30.6464497,151.4929367,Puma Energy,144.7,Not Selling P98
1618,"49/51 Meninya St, Moama NSW 2731","BP, 49-51, Meninya Street, Moama, Murray River Council, New South Wales, 2731, Australia",-36.1111463,144.7549003,BP,145.9,165.9
1619,"162-166 Pioneer Rd, TOWRADGI NSW 2518","Pioneer Road, Towradgi, Wollongong City Council, New South Wales, 2518, Australia",-34.3807951,150.9076098,7-Eleven,131.2,149.2
1620,"71 Wallace Street, Braidwood NSW 2622","Mobil, 71, Wallace Street, Braidwood, Queanbeyan-Palerang Regional Council, New South Wales, 2622, Australia",-35.4462887,149.7994498,Westside,141.9,164.9
1621,"16-20 MURRAY ST, FINLEY NSW 2713","Murray Street, Finley, Berrigan Shire Council, New South Wales, 2713, Australia",-35.645419,145.5754652,Shell,139.9,157.9
1626,"1-5 Forbes Road, PARKES NSW 2870","Forbes Road, Parkes, Parkes Shire Council, New South Wales, 2870, Australia",-33.1415678,148.1704262,BP,Not Selling U91    ,166.9
1627,"1-3 Sowerby St, Goulburn NSW 2580","Sowerby Street, Goulburn, Goulburn Mulwaree Council, New South Wales, 2580, Australia",-34.7729134,149.690705,Coles Express,141.9,164.9
1628,"51-55 River Street, Maclean NSW 2463","River Street, Maclean, Clarence Valley Council, New South Wales, 2463, Australia",-29.4616166,153.197291,Independent,142,Not Selling P98
1629,"Calrose Avenue, Coleambally NSW 2707","Calrose Avenue, Coleambally, Murrumbidgee Council, New South Wales, 2707, Australia",-34.7957943,145.894264,Lowes,Not Selling U91    ,Not Selling P98
1630,"51-59 Main Street, Mittagong NSW 2575","Main Street, Mittagong, Wingecarribee Shire Council, New South Wales, 2575, Australia",-34.4492374,150.4529173,BP,144.9,164.9
1631,"87-89, Flinders Street, Port Kembla NSW 2505","Flinders Street, Port Kembla North, Port Kembla, Wollongong City Council, New South Wales, 2505, Australia",-34.4707259,150.8926678,Shell,Not Selling U91    ,Not Selling P98
1632,"2-4 RAILWAY ST, EAST CORRIMAL NSW 2518","Railway Street, East Corrimal, Wollongong City Council, New South Wales, 2518, Australia",-34.3740737,150.9050925,Enhance,127.7,139.7
1633,"Sturt Hwy, BALRANALD NSW 2715","Sturt Highway, Balranald, Balranald Shire Council, New South Wales, Australia",-34.6309244,143.5437244,BP,135.5,154.9
1634,"88 Queen Street, Berry NSW 2535","Shell Berry, 88, Queen Street, Berry, Shoalhaven City Council, New South Wales, 2535, Australia",-34.7756922,150.6961457,Shell,Not Selling U91    ,Not Selling P98
1635,"28 JOHNS RIVER RD, JOHNS RIVER NSW 2443","Johns River Road, Johns River, Mid-Coast Council, New South Wales, 2443, Australia",-31.7241338,152.6991938,Independent,144.9,164.9
1636,"10 Pacific St, CRESCENT HEAD NSW 2440","Pacific Street, Crescent Head, Kempsey Shire Council, New South Wales, 2440, Australia",-31.1878927,152.9718444,Independent,135.9,Not Selling P98
1637,"128 Duffy Avenue, Westleigh NSW 2120","128, Duffy Avenue, Westleigh, Sydney, The Council of the Shire of Hornsby, New South Wales, 2120, Australia",-33.72039,151.06893,Independent,Not Selling U91    ,Not Selling P98
1638,"31 Bridge Street, Stratford NSW 2429","Bridge Street, Stratford, Mid-Coast Council, New South Wales, 2422, Australia",-32.1151082,151.9389936,Independent,134.9,Not Selling P98
1640,"2-8 DUNCANS RD, CLARENZA NSW 2460","Duncans Road, Clarenza, Grafton, Clarence Valley Council, New South Wales, 2460, Australia",-29.7031648,152.9568474,BP,Not Selling U91    ,157.9
1641,"119 Towradgi Road, Towradgi NSW 2518","Towradgi Road, Towradgi, Wollongong City Council, New South Wales, 2518, Australia",-34.3841019,150.9044107,Independent,130.5,147.9
1642,"28 Morgan St, Uranquinty NSW 2652","Morgan Street, Uranquinty, Wagga Wagga City Council, New South Wales, 2652, Australia",-35.1913456,147.248507,Caltex,139.9,Not Selling P98
1643,"11 Hanlon Street, PARKES NSW 2870","Hanlon Street, Parkes, Parkes Shire Council, New South Wales, 2870, Australia",-33.1539232,148.1596149,Mobil,Not Selling U91    ,Not Selling P98
1644,"197 Princes Hwy, Ulladulla NSW 2539","Princes Highway, Ulladulla, Shoalhaven City Council, New South Wales, 2539, Australia",-35.3492504,150.4748794,Independent,133.9,150.9
1645,"141 Pacific Drive,, Port Macquarie NSW 2444","Pacific Drive, Port Macquarie, Port Macquarie-Hastings Council, New South Wales, 2444, Australia",-31.4691319,152.9177238,Independent,Not Selling U91    ,Not Selling P98
1646,"275-277 Princes Highway, Corrimal NSW 2518","Princes Highway, Corrimal, Wollongong City Council, New South Wales, 2518, Australia",-34.3722047,150.8970249,Caltex Woolworths,131.7,151.7
1647,"95 NORTHCOTE ST, KURRI KURRI NSW 2327","Northcote Street, Kurri Kurri, Cessnock City Council, New South Wales, 2327, Australia",-32.8113299,151.4798012,Caltex,151.9,171.9
1649,"269-275 Princes Highway, Corrimal NSW 2518","Princes Highway, Corrimal, Wollongong City Council, New South Wales, 2518, Australia",-34.3722047,150.8970249,Coles Express,130.9,153.9
1650,"209-211 Rothery St, Bellambi NSW 2518","Rothery Street, Bellambi, Wollongong City Council, New South Wales, 2518, Australia",-34.3678651,150.9091047,Metro Fuel,130.5,147.5
1652,"7087 The Bucketts Way, TAREE SOUTH NSW 2430","The Bucketts Way, Taree South, Mid-Coast Council, New South Wales, 2430, Australia",-31.9376851,152.4575529,BP,146.9,Not Selling P98
1653,"66 Tallow Street, Moulamein NSW 2733","Caltex, 66, Tallow Street, Moulamein, Murray River Council, New South Wales, 2733, Australia",-35.0890031,144.0344694,Caltex,151,Not Selling P98
1655,"Hume Highway, Marulan North NSW 2579","Hume Highway, Marulan, Goulburn Mulwaree Council, New South Wales, 2579, Australia",-34.6536021,150.0875201,BP,Not Selling U91    ,166.9
1656,"307 Lang Street, KURRI KURRI NSW 2327","The Big Kookaburra, 219, Lang Street, Kurri Kurri, Cessnock City Council, New South Wales, 2327, Australia",-32.8193268,151.4801874,Shell,151.9,171.9
1657,"618 Punchbowl Rd, Wiley Park NSW 2195","Punchbowl Road, Wiley Park, Sydney, Canterbury-Bankstown Council, New South Wales, 2195, Australia",-33.9179351,151.0646014,Metro Fuel,137.9,Not Selling P98
1658,"898-902 Victoria Rd, West Ryde NSW 2114","Apex Petroleum, 898-902, Victoria Road, West Ryde, Sydney, Council of the City of Ryde, New South Wales, 2114, Australia",-33.8118945,151.0945994,Independent,123.9,141.9
1659,"136-140 Adelaide Street, BLAYNEY NSW 2799","Adelaide Street, Blayney, Blayney Shire Council, New South Wales, 2799, Australia",-33.5322957,149.2552894,Caltex,140.9,160.9
1660,"30-32 Mirrool Ave, YENDA NSW 2681","Mirrool Avenue, Yenda, Griffith City Council, New South Wales, 2681, Australia",-34.2504011,146.1983972,Shell,140.9,Not Selling P98
1661,"297 Watkins Rd, Wangi Wangi NSW 2267","Watkins Road, Wangi Wangi, Lake Macquarie City Council, New South Wales, 2267, Australia",-33.0723231,151.5982192,Independent,149.9,Not Selling P98
1662,"700 Victoria Rd, ERMINGTON NSW 2115","700, Victoria Road, Ermington, Sydney, City of Parramatta Council, New South Wales, 2115, Australia",-33.808596,151.066013,Metro Fuel,123.9,141.9
1663,"130 ALBURY ST, HOLBROOK NSW 2644","Albury Street, Holbrook, Greater Hume Shire Council, New South Wales, 2644, Australia",-35.7238578,147.3138187,Caltex,142.9,163.9
1665,"174 Woodward Street, Orange NSW 2800","The Oriana, 174-184, Woodward Street, Calare, Orange, Orange City Council, New South Wales, 2800, Australia",-33.2786666,149.0879414,United,129.9,150.9
1666,"176-178 Peisley Street, ORANGE NSW 2800","Peisley Street, Warrendine, Orange, Orange City Council, New South Wales, 2800, Australia",-33.2851735,149.1033845,United,129.9,150.9
1667,"94 Sturt Highway, BALRANALD NSW 2715","Sturt Highway, Euston, Balranald, Balranald Shire Council, New South Wales, 2715, Australia",-34.5890303,143.2083493,BP,Not Selling U91    ,Not Selling P98
1668,"68-74 MOLONG RD, ORANGE NSW 2800","Molong Road, Calare, Orange, Orange City Council, New South Wales, 2800, Australia",-33.2751865,149.0872997,7-Eleven,129.9,147.9
1669,"419-437 Goonoo-Goonoo Road, Tamworth NSW 2340","Goonoo Goonoo Road, Hillvue, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia",-31.1301704,150.9238498,United,128.9,149.9
1670,"1 Tasman Road, GUMLY GUMLY NSW 2652","Tasman Road, Gumly Gumly, Wagga Wagga City Council, New South Wales, 2652, Australia",-35.1320268,147.4192156,BP,142.9,165.9
1671,"360 Armidale Rd, EAST TAMWORTH NSW 2340","Armidale Road, East Tamworth, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia",-31.1049325,150.9493718,Metro Fuel,128.8,Not Selling P98
1672,"3055 New England Highway, WALLABADAH NSW 2343","New England Highway, Willow Tree, Wallabadah, Liverpool Plains Shire Council, New South Wales, 2343, Australia",-31.6196425,150.7624224,BP,Not Selling U91    ,Not Selling P98
1673,"2 Kathleen St, SOUTH TAMWORTH NSW 2340","Kathleen Street, South Tamworth, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia",-31.1076564,150.9185377,Mobil,128.9,149.9
1674,"246 Goonoo Goonoo Road, SOUTH TAMWORTH NSW 2340","Goonoo Goonoo Road, Hillvue, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia",-31.1206041,150.9236761,Mobil,128.9,149.9
1675,"42 Sharp Street, Cooma NSW 2630","Sharp Street, Cooma, Snowy Monaro Regional Council, New South Wales, 2630, Australia",-36.2377412,149.1184532,Metro Fuel,142.9,157.9
1676,"6 MACKAY AV, GRIFFITH NSW 2680","Mackay Avenue, Griffith, Griffith City Council, New South Wales, 2680, Australia",-34.2936753,146.0695926,Liberty,119.9,145.9
1677,"4352 New England Hwy, GUYRA NSW 2365","New England Highway, Llangothlin, Guyra, Armidale Regional Council, New South Wales, 2365, Australia",-30.139864,151.683965,Caltex,137.9,156.9
1678,"1 Forbes Street, Cargo NSW 2800","Forbes Street, Cargo, Cabonne Council, New South Wales, 2800, Australia",-33.4230104,148.8068482,Independent,141.9,Not Selling P98
1680,"115 Bellambi Lane, BELLAMBI NSW 2518","Bellambi Lane, Bellambi, Wollongong City Council, New South Wales, 2518, Australia",-34.362126,150.9077163,Independent,Not Selling U91    ,Not Selling P98
1681,"1 SHARON RD, BATEMANS BAY NSW 2536","Sharon Road, Batemans Bay, Eurobodalla Shire Council, New South Wales, 2536, Australia",-35.7190795,150.1733383,Independent,135.9,Not Selling P98
1682,"53 LAKE ST, GANMAIN NSW 2702","Lake Street, Ganmain, Coolamon Shire Council, New South Wales, 2702, Australia",-34.7914045,147.0356257,Independent,135.9,Not Selling P98
1683,"12 Reiff St, LAVINGTON NSW 2641","Reiff Street, Lavington, Albury, Albury City Council, New South Wales, 2641, Australia",-36.0386262,146.9661202,Puma Energy,Not Selling U91    ,Not Selling P98
1684,"126-130 Broadway St, JUNEE NSW 2663","Broadway, Junee North, Junee, Junee Shire Council, New South Wales, 2663, Australia",-34.8670684,147.5823152,United,133.9,154.9
1685,"122 Hammond Avenue, Wagga Wagga NSW 2650","Hammond Avenue, East Wagga Wagga, Wagga Wagga City Council, New South Wales, 2650, Australia",-35.1204284,147.379985,United,133.9,154.9
1686,"110 Kurrajong Avenue, Leeton NSW 2705","110, Kurrajong Avenue, Leeton, Leeton Shire Council, New South Wales, 2705, Australia",-34.5556871,146.4099181,United,Not Selling U91    ,Not Selling P98
